"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df","thrpt",1,10,"0,504389","0,008014","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"132,491435","2,086920","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"295736356,320000","1562283,841255","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000038","0,000020","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Compressed_Class_Space.norm","thrpt",1,10,"84,640000","45,803882","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Metaspace","thrpt",1,10,"0,000229","0,000124","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.Metaspace.norm","thrpt",1,10,"511,920000","279,133426","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"769,381220","38,990327","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"1717518554,453333","92059165,089370","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.count","thrpt",1,10,"1873,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·gc.time","thrpt",1,10,"97786,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf","thrpt",1,10,"0,085127","0,000618","ops/s",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"26,035169","0,168586","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"344163222,400000","48086,261777","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"410,481547","49,479151","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"5426800230,400000","665034342,878086","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.count","thrpt",1,10,"156,000000",NaN,"counts",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.time","thrpt",1,10,"1989,000000",NaN,"ms",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,1,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf","thrpt",1,10,"0,164772","0,003147","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"43,835964","0,783032","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"298629302,000000","40412,926888","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"807,788651","75,426974","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"5503346278,400000","513047313,923137","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.count","thrpt",1,10,"284,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.time","thrpt",1,10,"9260,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf","thrpt",1,10,"0,309576","0,001639","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"75,752987","0,394627","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"273749212,800000","47531,984998","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1366,978421","41,726138","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4939946393,600000","155527907,179418","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.count","thrpt",1,10,"652,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.time","thrpt",1,10,"23778,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf","thrpt",1,10,"0,430067","0,007174","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"101,830264","1,501749","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"266646452,960000","217977,263298","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1810,430454","257,013602","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4737298595,840000","610700975,590813","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.count","thrpt",1,10,"910,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.time","thrpt",1,10,"27590,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf","thrpt",1,10,"0,500642","0,002540","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"116,720604","0,682716","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"262998886,880000","2194795,920297","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"2010,721701","41,548433","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4530498437,120001","81184146,450335","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.count","thrpt",1,10,"1104,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.time","thrpt",1,10,"31256,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf","thrpt",1,10,"0,561269","0,003142","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"127,361320","0,650349","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"257069124,266667","190173,916670","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"2056,584856","56,482766","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"4151102668,800000","115891655,856812","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.count","thrpt",1,10,"1310,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·gc.time","thrpt",1,10,"39974,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.collections.ConcurrentCollectionsRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
