"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.time","thrpt",1,10,"14132,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df","thrpt",1,10,"0,846948","0,008611","ops/s",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"197,706342","1,854939","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"264606417,244444","30235,333150","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.churn.G1_Eden_Space","thrpt",1,10,"3258,260542","42,931246","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4360969329,600000","74109425,673533","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,828088","0,017281","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"2446677,333333","0,000000","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.churn.G1_Survivor_Space","thrpt",1,10,"58,616109","26,652735","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"78510797,866667","36013222,967114","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.count","thrpt",1,10,"415,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·gc.time","thrpt",1,10,"15939,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf","thrpt",1,10,"0,095815","0,000889","ops/s",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"25,543283","0,217432","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"302141534,400000","475,621755","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"317,437857","2,776906","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"3754845798,400000","1388078,434801","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,861596","0,015844","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"22020096,000000","0,000000","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,088824","0,084206","MB/sec",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"1048576,000000","988606,550748","B/op",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.count","thrpt",1,10,"30,000000",NaN,"counts",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.time","thrpt",1,10,"1039,000000",NaN,"ms",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,1,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf","thrpt",1,10,"0,188778","0,001497","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"44,467406","0,333586","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"266563967,200000","3888,773177","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"724,843829","5,526793","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4345141657,600000","1449581,753884","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,836663","0,013792","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"11010048,000000","0,000000","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,257889","0,159455","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"1546649,600000","960853,787510","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.count","thrpt",1,10,"70,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.time","thrpt",1,10,"2410,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf","thrpt",1,10,"0,353520","0,001690","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"78,054806","0,324820","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"248771906,600000","3510,373663","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1455,709495","6,102628","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4639555584,000000","1044406,290772","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,727259","0,007182","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"5505024,000000","0,000000","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,419227","0,223667","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"1336934,400000","716313,499032","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.count","thrpt",1,10,"150,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.time","thrpt",1,10,"5132,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf","thrpt",1,10,"0,505996","0,009748","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"109,316615","2,229231","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"243553668,906667","1731956,314499","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"2144,985667","80,290284","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4778074221,226667","51268875,072618","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,743727","0,191662","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"3890216,960000","536039,938980","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"4,582841","0,536077","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"10224567,333333","1473373,625393","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.count","thrpt",1,10,"218,000000",NaN,"counts",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.time","thrpt",1,10,"5571,000000",NaN,"ms",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,6,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf","thrpt",1,10,"0,578044","0,003692","ops/s",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"123,796733","0,729988","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"242843339,200000","2273,729379","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"2446,435713","14,534629","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4799000302,933333","1015314,764819","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,870902","0,011036","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"3670016,000000","0,000000","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"4,927994","0,154704","MB/sec",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"9666435,466667","257263,011329","B/op",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.count","thrpt",1,10,"230,000000",NaN,"counts",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·gc.time","thrpt",1,10,"5582,000000",NaN,"ms",1000,test,8,foreach_apache
"jv.microbenchmark.runner.future.CompletableFutureRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,8,foreach_apache
