"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_tfidf:·gc.churn.ZHeap","thrpt",1,10,"1716,027043","115,513411","MB/sec",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_tfidf:·gc.churn.ZHeap.norm","thrpt",1,10,"3424369595,733333","220684894,421577","B/op",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_tfidf:·gc.count","thrpt",1,10,"1477,000000",NaN,"counts",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_tfidf:·gc.time","thrpt",1,10,"52144,000000",NaN,"ms",1000,test,12,foreach_apache
"jv.microbenchmark.runner.executor.ExecutorConcurrentRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,12,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,312252","0,002277","ops/s",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"83,641013","0,567707","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"299808002,600000","13006,010709","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"1256,095401","21,221929","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"4502585344,000000","92103513,705585","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"716,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"29180,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,496345","0,004609","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"129,071083","1,272283","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"295702788,133333","1421968,133254","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap","thrpt",1,10,"1169,468174","109,941773","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.ZHeap.norm","thrpt",1,10,"2678433600,853334","226505599,585541","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.count","thrpt",1,10,"1518,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.time","thrpt",1,10,"57053,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df","thrpt",1,10,"0,553959","0,003755","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate","thrpt",1,10,"143,567493","0,890585","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.alloc.rate.norm","thrpt",1,10,"293370760,533333","20964,756749","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.naive.ThreadConcurrentRunner.compute_df:·gc.churn.Compressed_Class_Space","thrpt",1,10,"0,000040","0,000022","MB/sec",1000,test,6,foreach_apache
