"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: buffer_size","Param: dataset","Param: n_threads","Param: stringManipulation"
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4344827084,800000","1560889,573178","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,737414","0,009908","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"11010048,000000","0,000000","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,169659","0,086068","MB/sec",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"1074790,400000","543091,271201","B/op",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"70,000000",NaN,"counts",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"2469,000000",NaN,"ms",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,2,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,345943","0,001298","ops/s",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"76,430976","0,264383","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"248771779,800000","3554,318887","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1425,329417","4,997149","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4639241011,200000","1057690,211456","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,691327","0,005862","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"5505024,000000","0,000000","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"0,390708","0,195018","MB/sec",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"1271398,400000","633912,462313","B/op",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"150,000000",NaN,"counts",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.time","thrpt",1,10,"5297,000000",NaN,"ms",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·stack","thrpt",1,1,NaN,NaN,"---",1000,test,4,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf","thrpt",1,10,"0,472483","0,004963","ops/s",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate","thrpt",1,10,"102,220926","0,992705","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.alloc.rate.norm","thrpt",1,10,"245214760,000000","3205,393373","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space","thrpt",1,10,"1971,210740","19,134811","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Eden_Space.norm","thrpt",1,10,"4728679301,120000","641996,470480","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen","thrpt",1,10,"1,835872","0,017837","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Old_Gen.norm","thrpt",1,10,"4404019,200000","0,000000","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space","thrpt",1,10,"4,786877","0,125939","MB/sec",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.churn.G1_Survivor_Space.norm","thrpt",1,10,"11483283,840000","299596,937310","B/op",1000,test,6,foreach_apache
"jv.microbenchmark.runner.forkjoin.ForkJoinRunner.compute_tfidf:·gc.count","thrpt",1,10,"190,000000",NaN,"counts",1000,test,6,foreach_apache
